runtime_source,asset_url,asset_type,present_200,local_path,status
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/15587-364162b9.chunk.css,.css,True,raw/iclass.tku.edu.tw/static/15587-364162b9.chunk.css,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/15587.dbb2fed1.js,.js,True,raw/iclass.tku.edu.tw/static/15587.dbb2fed1.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/1561-3ff15ef9.css,.css,True,raw/iclass.tku.edu.tw/static/1561-3ff15ef9.css,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/15731.bd0f7825.js,.js,True,raw/iclass.tku.edu.tw/static/15731.bd0f7825.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/15770.c0eea2d2.js,.js,True,raw/iclass.tku.edu.tw/static/15770.c0eea2d2.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/16064-89607b11.chunk.css,.css,True,raw/iclass.tku.edu.tw/static/16064-89607b11.chunk.css,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/16064.6c2c8939.js,.js,True,raw/iclass.tku.edu.tw/static/16064.6c2c8939.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/16065.678691a0.js,.js,True,raw/iclass.tku.edu.tw/static/16065.678691a0.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/16761-9275ca8e.chunk.css,.css,True,raw/iclass.tku.edu.tw/static/16761-9275ca8e.chunk.css,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/16761.11351936.js,.js,True,raw/iclass.tku.edu.tw/static/16761.11351936.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/16831.0e61d4ab.js,.js,True,raw/iclass.tku.edu.tw/static/16831.0e61d4ab.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/16985.5dac5529.js,.js,True,raw/iclass.tku.edu.tw/static/16985.5dac5529.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/17224.1924c797.js,.js,True,raw/iclass.tku.edu.tw/static/17224.1924c797.js,200
