endpoint,category,method_hint,source_path,source_url,observed_status,context
/api/courses/,courses,UNKNOWN,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,"or(s))},getCourseRollcallSetting(e,r,o){var s=""/api/course/"".concat(e,""/rollcall/setting"");return t(s)(r,o)},course(e,r,t,o){var s=""/api/courses/"".concat(e,""?fields="").concat(r);return n(s,t,o)},scoreStatus(e,r,t){var o=""/api/courses/"".concat(e,""/score-status"");return n(o,r,t)},homeworkScores(e,r,t,o){var s=""/api/course/"".concat(e,""/homework-scores?fields="").concat(r);return n(s,t,o)},homeworkStudentStatus(e,r,t){var o=""/api/course/"".concat(e,""/homewo"
/api/course/,course,POST,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,",""/submissions?fields="").concat(r);return t(c)(o,s)},enrollments(t,o){var s=arguments.length>2&&void 0!==arguments[2]?arguments[2]:null,c=arguments.length>3?arguments[3]:void 0,a=arguments.length>4?arguments[4]:void 0,i=""/api/course/"".concat(t,""/enrollments"");return null===s?s={fields:o}:s.fields=o,e.post(i,s).success(c).error(r.decorateError(a))},enrollment(t,o,s,c,a){var i=""/api/course/"".concat(t,""/enrollment/"").concat(o);return e.get(i,{params:{fi"
/api/courses/,courses,POST,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,"return null===a?a={fields:t,sort:i}:(a.fields=t,a.sort=i),l||(a.page=s,a.page_size=c),e.post(p,a).success(n).error(u)},invites(e,r,o){var s=""/api/course/"".concat(e,""/invites"");return t(s)(r,o)},courseOrgs(e,r,o,s){var c=""/api/courses/"".concat(e,""/teaching-team/orgs"");return r&&(c="""".concat(c,""?course_role="").concat(r)),t(c)(o,s)},orgDepartments(e,r,o){var s=""/api/orgs/"".concat(e,""/departments"");return t(s)(r,o)},orgGrades(e,r,o){var s=""/api/grades?org"
/api/orgs/,orgs,UNKNOWN,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,"""/api/course/"".concat(e,""/invites"");return t(s)(r,o)},courseOrgs(e,r,o,s){var c=""/api/courses/"".concat(e,""/teaching-team/orgs"");return r&&(c="""".concat(c,""?course_role="").concat(r)),t(c)(o,s)},orgDepartments(e,r,o){var s=""/api/orgs/"".concat(e,""/departments"");return t(s)(r,o)},orgGrades(e,r,o){var s=""/api/grades?org_id="".concat(e);return t(s)(r,o)},orgClasses(e,r,o){var s=""/api/classes?org_id="".concat(e);return t(s)(r,o)},userClasses:(e,r)=>t(""/api/u"
/api/grades?org_id=,grades,UNKNOWN,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,"=""/api/courses/"".concat(e,""/teaching-team/orgs"");return r&&(c="""".concat(c,""?course_role="").concat(r)),t(c)(o,s)},orgDepartments(e,r,o){var s=""/api/orgs/"".concat(e,""/departments"");return t(s)(r,o)},orgGrades(e,r,o){var s=""/api/grades?org_id="".concat(e);return t(s)(r,o)},orgClasses(e,r,o){var s=""/api/classes?org_id="".concat(e);return t(s)(r,o)},userClasses:(e,r)=>t(""/api/user/classes"")(e,r),courseSections(e,r,o,s){var c=""/api/courses/"".concat(e,""/sections?org"
/api/classes?org_id=,classes,UNKNOWN,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,"""?course_role="").concat(r)),t(c)(o,s)},orgDepartments(e,r,o){var s=""/api/orgs/"".concat(e,""/departments"");return t(s)(r,o)},orgGrades(e,r,o){var s=""/api/grades?org_id="".concat(e);return t(s)(r,o)},orgClasses(e,r,o){var s=""/api/classes?org_id="".concat(e);return t(s)(r,o)},userClasses:(e,r)=>t(""/api/user/classes"")(e,r),courseSections(e,r,o,s){var c=""/api/courses/"".concat(e,""/sections?org_id="").concat(r);return t(c)(o,s)},enrollmentsSmallAvatars(e,r,o){var s=arg"
/api/user/classes,user,UNKNOWN,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,"/orgs/"".concat(e,""/departments"");return t(s)(r,o)},orgGrades(e,r,o){var s=""/api/grades?org_id="".concat(e);return t(s)(r,o)},orgClasses(e,r,o){var s=""/api/classes?org_id="".concat(e);return t(s)(r,o)},userClasses:(e,r)=>t(""/api/user/classes"")(e,r),courseSections(e,r,o,s){var c=""/api/courses/"".concat(e,""/sections?org_id="").concat(r);return t(c)(o,s)},enrollmentsSmallAvatars(e,r,o){var s=arguments.length>3&&void 0!==arguments[3]&&arguments[3],c=""/api/courses/"
/api/user?type=all&response_key=,user,POST,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,"rollmentsSmallAvatars(e,r,o){var s=arguments.length>3&&void 0!==arguments[3]&&arguments[3],c=""/api/courses/"".concat(e,""/users-small-avatars"");return s&&(c="""".concat(c,""?no-intercept=true"")),t(c)(r,o)},users(e,r,o){var s=""/api/user?type=all&response_key="".concat(e);return t(s)(r,o)},getUsers(t,o,s,c,a){var i=arguments.length>5&&void 0!==arguments[5]&&arguments[5],n=!(arguments.length>6&&void 0!==arguments[6])||arguments[6];return e.post(""/api/users?page="".concat(t,""&page"
/api/users?page=,users,POST,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,"""/api/user?type=all&response_key="".concat(e);return t(s)(r,o)},getUsers(t,o,s,c,a){var i=arguments.length>5&&void 0!==arguments[5]&&arguments[5],n=!(arguments.length>6&&void 0!==arguments[6])||arguments[6];return e.post(""/api/users?page="".concat(t,""&page_size="").concat(o,""&ignore_avatar="").concat(i,""&for_management="").concat(n),s).success(r.decorateSuccess(c)).error(r.decorateError(a))},changeEnrollmentRole(t,o,s,c){var a=arguments.length>4&&void 0!==arg"
/api/course/enrollments/,course,DELETE,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,"e_avatar="").concat(i,""&for_management="").concat(n),s).success(r.decorateSuccess(c)).error(r.decorateError(a))},changeEnrollmentRole(t,o,s,c){var a=arguments.length>4&&void 0!==arguments[4]?arguments[4]:null;return e.put(""/api/course/enrollments/"".concat(t.id),{role:o,role_id:a}).success(s).error(r.decorateError(c))},deleteEnrollment:(t,o,s)=>e.delete(""/api/course/enrollments/"".concat(t)).success(o).error(r.decorateError(s)),getSlides:(t,o,s)=>e.get(""/api/slides?"
/api/slides?keyword=,slides,DELETE,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,"enrollments/"".concat(t.id),{role:o,role_id:a}).success(s).error(r.decorateError(c))},deleteEnrollment:(t,o,s)=>e.delete(""/api/course/enrollments/"".concat(t)).success(o).error(r.decorateError(s)),getSlides:(t,o,s)=>e.get(""/api/slides?keyword="".concat(t)).success(o).error(r.decorateError(s)),getUserResources(r,t,s,c){var a=arguments.length>4&&void 0!==arguments[4]?arguments[4]:o.noop;return e.get(""/api/user/resources"",{params:{page:r,page_size:t,conditions:s}}"
/api/user/resources,user,GET,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,"ecorateError(s)),getSlides:(t,o,s)=>e.get(""/api/slides?keyword="".concat(t)).success(o).error(r.decorateError(s)),getUserResources(r,t,s,c){var a=arguments.length>4&&void 0!==arguments[4]?arguments[4]:o.noop;return e.get(""/api/user/resources"",{params:{page:r,page_size:t,conditions:s}}).success(c).error(a)},getVtrsesShareResources(r,t,s,c){var a=arguments.length>4&&void 0!==arguments[4]?arguments[4]:o.noop;return e.get(""/api/vtrses/share-resources"",{params:{p"
/api/vtrses/share-resources,vtrses,GET,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,".noop;return e.get(""/api/user/resources"",{params:{page:r,page_size:t,conditions:s}}).success(c).error(a)},getVtrsesShareResources(r,t,s,c){var a=arguments.length>4&&void 0!==arguments[4]?arguments[4]:o.noop;return e.get(""/api/vtrses/share-resources"",{params:{page:r,page_size:t,conditions:s}}).success(c).error(a)},getUserLarkFiles(r,t){var s=arguments.length>2&&void 0!==arguments[2]?arguments[2]:o.noop;return e.get(""/api/lark/files"",{params:{folder_token:r}}).succes"
/api/lark/files,lark,GET,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,"]:o.noop;return e.get(""/api/vtrses/share-resources"",{params:{page:r,page_size:t,conditions:s}}).success(c).error(a)},getUserLarkFiles(r,t){var s=arguments.length>2&&void 0!==arguments[2]?arguments[2]:o.noop;return e.get(""/api/lark/files"",{params:{folder_token:r}}).success(t).error(s)},getResourceFromLark(r,t,s,c){var a=arguments.length>4&&void 0!==arguments[4]?arguments[4]:o.noop;return e.get(""/api/lark/files"",{params:{folder_token:s}}).success((e=>{var"
/api/user/third-part-resources,user,GET,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,"));var a=Math.ceil(s.length/t),i={uploads:s.slice((r-1)*t,r*t),pages:a,page:r};return c(i)})).error(a)},getThirdPartUserResources(r,t,s,c){var a=arguments.length>4&&void 0!==arguments[4]?arguments[4]:o.noop;return e.get(""/api/user/third-part-resources"",{params:{page:r,page_size:t,conditions:s}}).success(c).error(a)},getOtherVideoResources(r,t,s){var c=arguments.length>3&&void 0!==arguments[3]?arguments[3]:o.noop;return e.get(""/api/user/other-video-resources"",{params:{"
/api/user/other-video-resources,user,POST,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,"turn e.get(""/api/user/third-part-resources"",{params:{page:r,page_size:t,conditions:s}}).success(c).error(a)},getOtherVideoResources(r,t,s){var c=arguments.length>3&&void 0!==arguments[3]?arguments[3]:o.noop;return e.get(""/api/user/other-video-resources"",{params:{page:r,page_size:t}}).success(s).error(c)},copyThirdPartResources(r,t){var s=arguments.length>2&&void 0!==arguments[2]?arguments[2]:o.noop;return e.post(""/api/copy-third-part-resources"",{uploads:r}).success(t)."
/api/copy-third-part-resources,copy-third-part-resources,POST,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,"[3]:o.noop;return e.get(""/api/user/other-video-resources"",{params:{page:r,page_size:t}}).success(s).error(c)},copyThirdPartResources(r,t){var s=arguments.length>2&&void 0!==arguments[2]?arguments[2]:o.noop;return e.post(""/api/copy-third-part-resources"",{uploads:r}).success(t).error(s)},updateChinamcloudResources(r,t){var s=arguments.length>2&&void 0!==arguments[2]?arguments[2]:o.noop;return e.post(""/api/chinamcloud/upload"",{resources:r}).success(t).error(s)},getAcadem"
/api/chinamcloud/upload,chinamcloud,POST,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,"s[2]?arguments[2]:o.noop;return e.post(""/api/copy-third-part-resources"",{uploads:r}).success(t).error(s)},updateChinamcloudResources(r,t){var s=arguments.length>2&&void 0!==arguments[2]?arguments[2]:o.noop;return e.post(""/api/chinamcloud/upload"",{resources:r}).success(t).error(s)},getAcademicLearningPlatformResources(r,t,s,c,a,i){var n=arguments.length>6&&void 0!==arguments[6]?arguments[6]:o.noop;return e.get(""/api/user/academic-learning-resources"",{params:{pag"
/api/user/academic-learning-resources,user,POST,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,"ts[2]:o.noop;return e.post(""/api/chinamcloud/upload"",{resources:r}).success(t).error(s)},getAcademicLearningPlatformResources(r,t,s,c,a,i){var n=arguments.length>6&&void 0!==arguments[6]?arguments[6]:o.noop;return e.get(""/api/user/academic-learning-resources"",{params:{page:r,page_size:t,course_code:c,keyword:s,types:a}}).success(i).error(n)},departments(e,r){var o=arguments.length>3&&void 0!==arguments[3]?arguments[3]:"""",s=""permission_obj="".concat(arguments.length>2&&void 0!"
/api/departments,departments,UNKNOWN,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,".success(i).error(n)},departments(e,r){var o=arguments.length>3&&void 0!==arguments[3]?arguments[3]:"""",s=""permission_obj="".concat(arguments.length>2&&void 0!==arguments[2]?arguments[2]:"""",""&permission_act="").concat(o);t(""/api/departments"",!1,s)(e,r)},userPrograms(e,r){t(""/api/program/user-programs?fields="".concat(arguments.length>2&&void 0!==arguments[2]?arguments[2]:""id,code,name""))(e,r)},coursePrograms(e,r){t(""/api/program/course-programs?department_id"
/api/program/user-programs?fields=,program,UNKNOWN,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,"nts.length>3&&void 0!==arguments[3]?arguments[3]:"""",s=""permission_obj="".concat(arguments.length>2&&void 0!==arguments[2]?arguments[2]:"""",""&permission_act="").concat(o);t(""/api/departments"",!1,s)(e,r)},userPrograms(e,r){t(""/api/program/user-programs?fields="".concat(arguments.length>2&&void 0!==arguments[2]?arguments[2]:""id,code,name""))(e,r)},coursePrograms(e,r){t(""/api/program/course-programs?department_ids="".concat(arguments.length>2&&void 0!==arguments[2]?arguments[2]:[])"
/api/program/course-programs?department_ids=,program,UNKNOWN,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,"ssion_act="").concat(o);t(""/api/departments"",!1,s)(e,r)},userPrograms(e,r){t(""/api/program/user-programs?fields="".concat(arguments.length>2&&void 0!==arguments[2]?arguments[2]:""id,code,name""))(e,r)},coursePrograms(e,r){t(""/api/program/course-programs?department_ids="".concat(arguments.length>2&&void 0!==arguments[2]?arguments[2]:[]))(e,r)},grades:t(""/api/grades""),classes:t(""/api/classes""),instructors:t(""/api/user?type=instructor""),classifications:t(""/api/shared-resource/classificatio"
/api/grades,grades,GET,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,".length>2&&void 0!==arguments[2]?arguments[2]:""id,code,name""))(e,r)},coursePrograms(e,r){t(""/api/program/course-programs?department_ids="".concat(arguments.length>2&&void 0!==arguments[2]?arguments[2]:[]))(e,r)},grades:t(""/api/grades""),classes:t(""/api/classes""),instructors:t(""/api/user?type=instructor""),classifications:t(""/api/shared-resource/classifications""),getBulletins(t,o,s,c){var a={conditions:o};return e.get(""/api/courses/"".concat(t,""/bulletin"
/api/classes,classes,GET,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,"ents[2]?arguments[2]:""id,code,name""))(e,r)},coursePrograms(e,r){t(""/api/program/course-programs?department_ids="".concat(arguments.length>2&&void 0!==arguments[2]?arguments[2]:[]))(e,r)},grades:t(""/api/grades""),classes:t(""/api/classes""),instructors:t(""/api/user?type=instructor""),classifications:t(""/api/shared-resource/classifications""),getBulletins(t,o,s,c){var a={conditions:o};return e.get(""/api/courses/"".concat(t,""/bulletins""),{params:a}).success(s)"
/api/user?type=instructor,user,GET,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,"name""))(e,r)},coursePrograms(e,r){t(""/api/program/course-programs?department_ids="".concat(arguments.length>2&&void 0!==arguments[2]?arguments[2]:[]))(e,r)},grades:t(""/api/grades""),classes:t(""/api/classes""),instructors:t(""/api/user?type=instructor""),classifications:t(""/api/shared-resource/classifications""),getBulletins(t,o,s,c){var a={conditions:o};return e.get(""/api/courses/"".concat(t,""/bulletins""),{params:a}).success(s).error(r.decorateError(c))},addBulletin:(t,"
/api/shared-resource/classifications,shared-resource,POST,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,"am/course-programs?department_ids="".concat(arguments.length>2&&void 0!==arguments[2]?arguments[2]:[]))(e,r)},grades:t(""/api/grades""),classes:t(""/api/classes""),instructors:t(""/api/user?type=instructor""),classifications:t(""/api/shared-resource/classifications""),getBulletins(t,o,s,c){var a={conditions:o};return e.get(""/api/courses/"".concat(t,""/bulletins""),{params:a}).success(s).error(r.decorateError(c))},addBulletin:(t,o,s,c)=>e.post(""/api/course/"".concat(t,""/bulletin""),o).suc"
/api/course/bulletins/,course,DELETE,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,"course/"".concat(t,""/bulletin""),o).success(r.decorateSuccess(s)).error(r.decorateError(c)),deleteBulletin(t,o,s,c){var a=arguments.length>4&&void 0!==arguments[4]?arguments[4]:0,i=o?""isManagement=true"":"""";return e.delete(""/api/course/bulletins/"".concat(t.id,""?org_id="").concat(a,""&"").concat(i)).success(r.decorateSuccess(s)).error(r.decorateError(c))},editBulletin(t,o,s){var c=arguments.length>3&&void 0!==arguments[3]?arguments[3]:0;return e.put(""/api/course/bull"
/api/course/bulletins/,course,PUT,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,"ourse/bulletins/"".concat(t.id,""?org_id="").concat(a,""&"").concat(i)).success(r.decorateSuccess(s)).error(r.decorateError(c))},editBulletin(t,o,s){var c=arguments.length>3&&void 0!==arguments[3]?arguments[3]:0;return e.put(""/api/course/bulletins/"".concat(t.id,""?org_id="").concat(c),t).success(r.decorateSuccess(o)).error(r.decorateError(s))},academicYears:(e,r)=>t(""/api/academic-years?fields=id,name,sort,is_active"")(e,r),myAcademicYears(r){var t=arguments.length>1&"
"/api/academic-years?fields=id,name,sort,is_active",academic-years,PUT,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,"){var c=arguments.length>3&&void 0!==arguments[3]?arguments[3]:0;return e.put(""/api/course/bulletins/"".concat(t.id,""?org_id="").concat(c),t).success(r.decorateSuccess(o)).error(r.decorateError(s))},academicYears:(e,r)=>t(""/api/academic-years?fields=id,name,sort,is_active"")(e,r),myAcademicYears(r){var t=arguments.length>1&&void 0!==arguments[1]?arguments[1]:o.noop;return e.get(""/api/my-academic-years?fields=id,name,sort,is_active"").success(r).error(t)},myCurriculumAcademicYears(r){var t=a"
"/api/my-academic-years?fields=id,name,sort,is_active",my-academic-years,GET,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,"Success(o)).error(r.decorateError(s))},academicYears:(e,r)=>t(""/api/academic-years?fields=id,name,sort,is_active"")(e,r),myAcademicYears(r){var t=arguments.length>1&&void 0!==arguments[1]?arguments[1]:o.noop;return e.get(""/api/my-academic-years?fields=id,name,sort,is_active"").success(r).error(t)},myCurriculumAcademicYears(r){var t=arguments.length>1&&void 0!==arguments[1]?arguments[1]:o.noop;return e.get(""/api/my-curriculum-academic-years?fields=id,name,sort,is_active"").success(r).error(t)}"
"/api/my-curriculum-academic-years?fields=id,name,sort,is_active",my-curriculum-academic-years,GET,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,"arguments[1]:o.noop;return e.get(""/api/my-academic-years?fields=id,name,sort,is_active"").success(r).error(t)},myCurriculumAcademicYears(r){var t=arguments.length>1&&void 0!==arguments[1]?arguments[1]:o.noop;return e.get(""/api/my-curriculum-academic-years?fields=id,name,sort,is_active"").success(r).error(t)},semesters:(e,r)=>t(""/api/semesters"")(e,r),mySemesters(r,t){var s,c=arguments.length>2&&void 0!==arguments[2]?arguments[2]:o.noop;return s=r instanceof Array?o.map(r,(e=>""academic_year_ids="".co"
/api/semesters,semesters,GET,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,")},myCurriculumAcademicYears(r){var t=arguments.length>1&&void 0!==arguments[1]?arguments[1]:o.noop;return e.get(""/api/my-curriculum-academic-years?fields=id,name,sort,is_active"").success(r).error(t)},semesters:(e,r)=>t(""/api/semesters"")(e,r),mySemesters(r,t){var s,c=arguments.length>2&&void 0!==arguments[2]?arguments[2]:o.noop;return s=r instanceof Array?o.map(r,(e=>""academic_year_ids="".concat(e))).join(""&""):""academic_year_ids="".concat(r),e.get(""/api/"
/api/my-semesters?,my-semesters,GET,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,"sters"")(e,r),mySemesters(r,t){var s,c=arguments.length>2&&void 0!==arguments[2]?arguments[2]:o.noop;return s=r instanceof Array?o.map(r,(e=>""academic_year_ids="".concat(e))).join(""&""):""academic_year_ids="".concat(r),e.get(""/api/my-semesters?"".concat(s)).success(t).error(c)},myCurriculumSemesters(r,t){var s,c=arguments.length>2&&void 0!==arguments[2]?arguments[2]:o.noop;return s=r instanceof Array?o.map(r,(e=>""academic_year_ids="".concat(e))).join(""&""):""academ"
/api/my-curriculum-semesters?,my-curriculum-semesters,GET,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,")},myCurriculumSemesters(r,t){var s,c=arguments.length>2&&void 0!==arguments[2]?arguments[2]:o.noop;return s=r instanceof Array?o.map(r,(e=>""academic_year_ids="".concat(e))).join(""&""):""academic_year_ids="".concat(r),e.get(""/api/my-curriculum-semesters?"".concat(s)).success(t).error(c)},mySemestersAll(t,s){var c,a=arguments.length>2&&void 0!==arguments[2]?arguments[2]:o.noop;t instanceof Array?c=o.map(t,(e=>""academic_year_ids="".concat(e))).join(""&""):t&&(c=""academic_year_"
/api/my-semesters-all,my-semesters-all,GET,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,"error(c)},mySemestersAll(t,s){var c,a=arguments.length>2&&void 0!==arguments[2]?arguments[2]:o.noop;t instanceof Array?c=o.map(t,(e=>""academic_year_ids="".concat(e))).join(""&""):t&&(c=""academic_year_ids="".concat(t));var i=""/api/my-semesters-all"";return c&&(i="""".concat(i,""?"").concat(c,""?fields=id,name,sort,is_active"")),e.get(i).success(s).error(r.decorateError(a))},getCourseEstimatesHistory(r,t){var s=arguments.length>2&&void 0!==arguments[2]?arguments[2]:o.noop"
/api/course-estimates/,course-estimates,GET,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,""""".concat(i,""?"").concat(c,""?fields=id,name,sort,is_active"")),e.get(i).success(s).error(r.decorateError(a))},getCourseEstimatesHistory(r,t){var s=arguments.length>2&&void 0!==arguments[2]?arguments[2]:o.noop;return e.get(""/api/course-estimates/"".concat(r)).success(t).error(s)},warnings(e,r,o,s){var c=""/api/course/"".concat(e,""/warnings?fields="").concat(r);return t(c)(o,s)},getWarning(e,r,o,s){var c=""/api/course/"".concat(e,""/warnings/"").concat(r);return t(c)(o,s)"
/api/course/,course,PUT,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,"error(r.decorateError(a)),updateWarningThreshold:(t,o,s,c)=>e.put(""/api/course/"".concat(t,""/warnings/"").concat(o,""/threshold"")).success(r.decorateSuccess(s)).error(r.decorateError(c)),getWarningStudents(e,r,o,s,c){var a=""/api/course/"".concat(e,""/warnings/"").concat(r,""/students?fields="").concat(o);return t(a)(s,c)},updateWarningStudentComment:(t,o,s,c)=>e.put(""/api/warning/student/"".concat(t,""/comment""),o).success(r.decorateSuccess(s)).error(r.decorat"
/api/warning/student/,warning,DELETE,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,"orateSuccess(s)).error(r.decorateError(c)),getWarningStudents(e,r,o,s,c){var a=""/api/course/"".concat(e,""/warnings/"").concat(r,""/students?fields="").concat(o);return t(a)(s,c)},updateWarningStudentComment:(t,o,s,c)=>e.put(""/api/warning/student/"".concat(t,""/comment""),o).success(r.decorateSuccess(s)).error(r.decorateError(c)),deleteWarningStudent:(t,o,s,c)=>e.delete(""/api/course/"".concat(t,""/warning-students/"").concat(o)).success(r.decorateSuccess(s)).error(r.dec"
/api/bulletins/,bulletins,POST,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,"ete(""/api/course/"".concat(t,""/warning-students/"").concat(o)).success(r.decorateSuccess(s)).error(r.decorateError(c)),markBulletinAsRead(t,o,s){var c=arguments.length>3&&void 0!==arguments[3]?arguments[3]:0;return e.post(""/api/bulletins/"".concat(t,""/read?org_id="").concat(c)).success(r.decorateSuccess(o)).error(r.decorateError(s))},getClassifications:(t,o)=>e.get(""/api/course-classifications"").success(r.decorateSuccess(t)).error(r.decorateError(o)),getCur"
/api/course-classifications,course-classifications,POST,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,"ar c=arguments.length>3&&void 0!==arguments[3]?arguments[3]:0;return e.post(""/api/bulletins/"".concat(t,""/read?org_id="").concat(c)).success(r.decorateSuccess(o)).error(r.decorateError(s))},getClassifications:(t,o)=>e.get(""/api/course-classifications"").success(r.decorateSuccess(t)).error(r.decorateError(o)),getCurriculumClassifications:(t,o)=>e.get(""/api/curriculum-classifications"").success(r.decorateSuccess(t)).error(r.decorateError(o)),requestSMSPinCode:(t,o,s,c)=>"
/api/curriculum-classifications,curriculum-classifications,POST,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,").success(r.decorateSuccess(o)).error(r.decorateError(s))},getClassifications:(t,o)=>e.get(""/api/course-classifications"").success(r.decorateSuccess(t)).error(r.decorateError(o)),getCurriculumClassifications:(t,o)=>e.get(""/api/curriculum-classifications"").success(r.decorateSuccess(t)).error(r.decorateError(o)),requestSMSPinCode:(t,o,s,c)=>e.post(""/anonymous-api/security/send-verification-sms"",{mobile_phone:t,validate_exist:c}).success(r.decorateSuccess(o)).error(r.decor"
/api/data-import/course-groups,data-import,POST,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,"age:(t,o,s)=>e.get(""/api/course/"".concat(t,""/performance/score-percentage"")).success(o).error(r.decorateError(s)),importCourseGroups(r,t){var s=arguments.length>2&&void 0!==arguments[2]?arguments[2]:o.noop;return e.post(""/api/data-import/course-groups"",r).success(t).error(s)},importScores(r,t){var s=arguments.length>2&&void 0!==arguments[2]?arguments[2]:o.noop;return e.post(""/api/data-import/scores/"".concat(r.course_id),r).success(t).error(s)},importItemScores(r,t){va"
/api/data-import/scores/,data-import,POST,raw/ilearn.thu.edu.tw/static/63256.3e10694e.js,https://ilearn.thu.edu.tw/static/63256.3e10694e.js,,"gth>2&&void 0!==arguments[2]?arguments[2]:o.noop;return e.post(""/api/data-import/course-groups"",r).success(t).error(s)},importScores(r,t){var s=arguments.length>2&&void 0!==arguments[2]?arguments[2]:o.noop;return e.post(""/api/data-import/scores/"".concat(r.course_id),r).success(t).error(s)},importItemScores(r,t){var s=arguments.length>2&&void 0!==arguments[2]?arguments[2]:o.noop;return e.post(""/api/data-import/item_scores/"".concat(r.course_id),r).success(t).error"
